instance,expression,feasible,objective,cost,distance,late_penalty,spoil_penalty,late_customers,spoil_customers,num_routes,runtime_sec,round_idx,known_opt_cost,set_id,dimension,gap,gap_pct
A-n33-k5,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,19200.0,19200.0,1107.0,0.0,18093.0,0,5,5,0.005828380584716797,1,,,,,
B-n35-k5,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,35177.200000000004,35177.200000000004,1216.0,582.4,33378.8,1,11,5,0.007685422897338867,1,,,,,
B-n31-k5,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,5368.0,5368.0,808.0,0.0,4560.0,0,2,5,0.0061969757080078125,1,,,,,
A-n48-k7,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,12438.0,12438.0,1678.0,0.0,10760.0,0,6,7,0.012912273406982422,1,,,,,
A-n39-k5,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,52889.0,52889.0,1258.0,538.4,51092.6,4,13,5,0.009094476699829102,1,,,,,
A-n37-k6,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,27803.0,27803.0,1445.0,0.0,26358.0,0,5,6,0.007834911346435547,1,,,,,
P-n16-k8,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,497.0,497.0,497.0,0.0,0.0,0,0,8,0.0014088153839111328,1,,,,,
A-n37-k5,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,25851.6,25851.6,1176.0,208.8,24466.8,1,7,5,0.006986856460571289,1,,,,,
P-n70-k10,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,46267.0,46267.0,1396.0,0.0,44871.0,0,7,11,0.029300451278686523,1,,,,,
E-n76-k8,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,79649.20000000001,79649.20000000001,1245.0,697.6,77706.6,2,15,8,0.03519868850708008,1,,,,,
A-n55-k9,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,58043.8,58043.8,1612.0,76.8,56355.0,1,8,9,0.017793893814086914,1,,,,,
A-n54-k7,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,39580.6,39580.6,1708.0,14.4,37858.2,1,11,7,0.016420364379882812,1,,,,,
A-n62-k8,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,25273.0,25273.0,1809.0,0.0,23464.0,0,10,8,0.020082473754882812,1,,,,,
B-n52-k7,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,26437.8,26437.8,1402.0,0.0,25035.8,0,6,7,0.015169143676757812,1,,,,,
B-n56-k7,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,28607.0,28607.0,1180.0,0.0,27427.0,0,6,7,0.019041061401367188,1,,,,,
P-n55-k7,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,33652.6,33652.6,873.0,0.0,32779.6,0,9,7,0.022115707397460938,1,,,,,
P-n65-k10,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,29125.0,29125.0,1240.0,0.0,27885.0,0,4,10,0.026215791702270508,1,,,,,
B-n63-k10,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,18333.0,18333.0,2137.0,0.0,16196.0,0,5,10,0.022736072540283203,1,,,,,
E-n101-k14,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,54178.0,54178.0,1726.0,0.0,52452.0,0,6,14,0.05489015579223633,1,,,,,
E-n101-k8,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,116909.40000000001,116909.40000000001,1517.0,385.6,115006.8,2,24,8,0.06211662292480469,1,,,,,
F-n135-k7,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,10173173.6,10173173.6,2323.0,983322.3999999998,9187528.2,96,125,7,0.11569833755493164,1,,,,,
M-n101-k10,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,108251.0,108251.0,1605.0,0.0,106646.0,0,13,10,0.06435441970825195,1,,,,,
M-n121-k7,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,160618.0,160618.0,2055.0,0.0,158563.0,0,45,7,0.09531402587890625,1,,,,,
M-n151-k12,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,142911.4,142911.4,2077.0,162.4,140672.0,2,28,12,0.13382172584533691,1,,,,,
M-n200-k16,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,150443.6,150443.6,2300.0,1615.1999999999998,146528.4,4,30,17,0.25409483909606934,1,,,,,
M-n200-k17,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,172472.80000000002,172472.80000000002,2430.0,1835.2,168207.6,2,31,17,0.24008536338806152,1,,,,,
P-n101-k4,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,392952.8,392952.8,1338.0,31583.2,360031.6,24,59,4,0.06867384910583496,1,,,,,
P-n23-k8,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,2806.0,2806.0,613.0,0.0,2193.0,0,1,9,0.003914356231689453,1,,,,,
A-n38-k5,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,12928.0,12928.0,1114.0,160.0,11654.0,1,9,5,0.007973670959472656,1,,,,,
A-n33-k5,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,23393.0,23393.0,993.0,0.0,22400.0,0,6,5,0.00626373291015625,1,,,,,
B-n35-k5,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,33423.0,33423.0,1197.0,0.0,32226.0,0,9,5,0.006811380386352539,1,,,,,
B-n31-k5,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,9833.0,9833.0,899.0,0.0,8934.0,0,3,5,0.005602121353149414,1,,,,,
A-n48-k7,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,13415.0,13415.0,1495.0,0.0,11920.0,0,6,7,0.011522531509399414,1,,,,,
A-n39-k5,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,45021.200000000004,45021.200000000004,1311.0,68.8,43641.4,1,9,5,0.008702993392944336,1,,,,,
A-n37-k6,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,13328.6,13328.6,1336.0,0.0,11992.6,0,6,6,0.007287740707397461,1,,,,,
P-n16-k8,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,487.0,487.0,487.0,0.0,0.0,0,0,8,0.001794576644897461,1,,,,,
A-n37-k5,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,32259.0,32259.0,954.0,0.0,31305.0,0,6,5,0.009011030197143555,1,,,,,
P-n70-k10,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,42903.0,42903.0,1288.0,0.0,41615.0,0,7,10,0.0274507999420166,1,,,,,
E-n76-k8,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,70012.6,70012.6,1342.0,0.0,68670.6,0,15,8,0.034368038177490234,1,,,,,
A-n55-k9,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,19664.2,19664.2,1489.0,0.0,18175.2,0,6,9,0.01750779151916504,1,,,,,
A-n54-k7,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,37048.0,37048.0,1544.0,0.0,35504.0,0,10,7,0.014333486557006836,1,,,,,
A-n62-k8,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,42742.6,42742.6,2076.0,65.60000000000001,40601.0,1,14,8,0.020050525665283203,1,,,,,
B-n52-k7,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,20420.0,20420.0,1292.0,0.0,19128.0,0,4,7,0.015846967697143555,1,,,,,
B-n56-k7,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,22210.0,22210.0,1178.0,0.0,21032.0,0,6,7,0.018482685089111328,1,,,,,
P-n55-k7,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,12137.0,12137.0,923.0,0.0,11214.0,0,6,7,0.018799543380737305,1,,,,,
P-n65-k10,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,31454.0,31454.0,1178.0,0.0,30276.0,0,4,10,0.02557516098022461,1,,,,,
B-n63-k10,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,8838.0,8838.0,2013.0,0.0,6825.0,0,9,10,0.020676136016845703,1,,,,,
E-n101-k14,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,25987.600000000002,25987.600000000002,1770.0,782.4,23435.2,1,13,14,0.05726146697998047,1,,,,,
E-n101-k8,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,72922.0,72922.0,1435.0,1070.4,70416.6,4,35,8,0.06254816055297852,1,,,,,
F-n135-k7,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,11185190.199999996,11185190.199999996,2895.0,1071675.2,10110619.999999996,92,116,7,0.1067354679107666,1,,,,,
M-n101-k10,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,65041.0,65041.0,1383.0,0.0,63658.0,0,12,10,0.06543803215026855,1,,,,,
M-n121-k7,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,150648.80000000002,150648.80000000002,1716.0,343.2,148589.6,1,45,7,0.09052205085754395,1,,,,,
M-n151-k12,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,120345.4,120345.4,2015.0,826.4000000000001,117504.0,4,47,12,0.13142657279968262,1,,,,,
M-n200-k16,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,156893.40000000002,156893.40000000002,2371.0,1511.2,153011.2,3,45,16,0.23393869400024414,1,,,,,
M-n200-k17,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,193502.59999999998,193502.59999999998,2430.0,2124.7999999999997,188947.8,6,50,16,0.23469829559326172,1,,,,,
P-n101-k4,0.5 * est_spoil + travel_to_c + 2 * est_lateness - instance['demands'][c],True,441674.19999999995,441674.19999999995,1483.0,16081.6,424109.6,18,51,4,0.0636897087097168,1,,,,,
P-n23-k8,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,686.0,686.0,686.0,0.0,0.0,0,0,9,0.0024726390838623047,1,,,,,
A-n38-k5,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,22181.2,22181.2,1194.0,0.0,20987.2,0,7,5,0.009402751922607422,1,,,,,
A-n33-k5,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,23837.4,23837.4,1060.0,70.4,22707.0,1,5,5,0.005170583724975586,1,,,,,
B-n35-k5,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,35177.200000000004,35177.200000000004,1216.0,582.4,33378.8,1,11,5,0.006464242935180664,1,,,,,
B-n31-k5,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,5368.0,5368.0,808.0,0.0,4560.0,0,2,5,0.005595207214355469,1,,,,,
A-n48-k7,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,10316.0,10316.0,1581.0,0.0,8735.0,0,4,7,0.012708663940429688,1,,,,,
A-n39-k5,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,47149.799999999996,47149.799999999996,1227.0,1539.2,44383.6,4,10,5,0.0076215267181396484,1,,,,,
A-n37-k6,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,27803.0,27803.0,1445.0,0.0,26358.0,0,5,6,0.0061953067779541016,1,,,,,
P-n16-k8,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,497.0,497.0,497.0,0.0,0.0,0,0,8,0.0015025138854980469,1,,,,,
A-n37-k5,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,27905.6,27905.6,1123.0,921.6,25861.0,1,7,5,0.006238698959350586,1,,,,,
P-n70-k10,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,42397.0,42397.0,1360.0,0.0,41037.0,0,8,11,0.025340795516967773,1,,,,,
E-n76-k8,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,91705.40000000001,91705.40000000001,1266.0,2520.8,87918.6,3,15,8,0.030991554260253906,1,,,,,
A-n55-k9,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,36229.0,36229.0,1498.0,0.0,34731.0,0,8,9,0.015872955322265625,1,,,,,
A-n54-k7,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,29906.0,29906.0,1511.0,169.6,28225.4,3,9,7,0.01601099967956543,1,,,,,
A-n62-k8,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,25273.0,25273.0,1809.0,0.0,23464.0,0,10,8,0.016665220260620117,1,,,,,
B-n52-k7,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,12824.8,12824.8,1340.0,0.0,11484.8,0,6,7,0.014214277267456055,1,,,,,
B-n56-k7,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,28607.0,28607.0,1180.0,0.0,27427.0,0,6,7,0.01732158660888672,1,,,,,
P-n55-k7,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,33258.0,33258.0,859.0,0.0,32399.0,0,7,7,0.01631903648376465,1,,,,,
P-n65-k10,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,29125.0,29125.0,1240.0,0.0,27885.0,0,4,10,0.022816181182861328,1,,,,,
B-n63-k10,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,12622.0,12622.0,2040.0,0.0,10582.0,0,7,10,0.02083587646484375,1,,,,,
E-n101-k14,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,32677.0,32677.0,1630.0,0.0,31047.0,0,6,14,0.04697608947753906,1,,,,,
E-n101-k8,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,134671.4,134671.4,1493.0,6752.0,126426.4,9,25,8,0.05465245246887207,1,,,,,
F-n135-k7,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,11742648.200000001,11742648.200000001,2542.0,1423030.4000000004,10317075.8,105,126,7,0.09924054145812988,1,,,,,
M-n101-k10,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,122847.0,122847.0,1629.0,0.0,121218.0,0,16,10,0.05608057975769043,1,,,,,
M-n121-k7,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,144861.19999999998,144861.19999999998,1917.0,14.4,142929.8,1,48,7,0.08145332336425781,1,,,,,
M-n151-k12,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,137353.80000000002,137353.80000000002,1947.0,1251.2,134155.6,4,30,12,0.11994314193725586,1,,,,,
M-n200-k16,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,159316.6,159316.6,2290.0,549.5999999999999,156477.0,3,30,17,0.21781325340270996,1,,,,,
M-n200-k17,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,200225.4,200225.4,2340.0,3276.0,194609.4,9,29,17,0.2120819091796875,1,,,,,
P-n101-k4,2 * est_spoil + travel_to_c - 0.5 * instance['demands'][c],True,429826.4,429826.4,1257.0,39150.399999999994,389419.0,32,66,4,0.058702945709228516,1,,,,,
P-n23-k8,travel_to_c - instance['demands'][c],True,2806.0,2806.0,613.0,0.0,2193.0,0,1,9,0.0021910667419433594,1,,,,,
A-n38-k5,travel_to_c - instance['demands'][c],True,38067.8,38067.8,1011.0,0.0,37056.8,0,9,5,0.006093263626098633,1,,,,,
A-n33-k5,travel_to_c - instance['demands'][c],True,21430.4,21430.4,935.0,0.0,20495.4,0,6,5,0.005850315093994141,1,,,,,
B-n35-k5,travel_to_c - instance['demands'][c],True,33916.0,33916.0,1230.0,0.0,32686.0,0,9,5,0.004845619201660156,1,,,,,
B-n31-k5,travel_to_c - instance['demands'][c],True,6256.0,6256.0,952.0,0.0,5304.0,0,4,5,0.004461050033569336,1,,,,,
A-n48-k7,travel_to_c - instance['demands'][c],True,13740.0,13740.0,1462.0,0.0,12278.0,0,11,7,0.010558128356933594,1,,,,,
A-n39-k5,travel_to_c - instance['demands'][c],True,29186.2,29186.2,1143.0,71.2,27972.0,2,8,5,0.0067250728607177734,1,,,,,
A-n37-k6,travel_to_c - instance['demands'][c],True,32586.0,32586.0,1359.0,0.0,31227.0,0,9,6,0.006009578704833984,1,,,,,
P-n16-k8,travel_to_c - instance['demands'][c],True,487.0,487.0,487.0,0.0,0.0,0,0,8,0.0009071826934814453,1,,,,,
A-n37-k5,travel_to_c - instance['demands'][c],True,31697.0,31697.0,954.0,0.0,30743.0,0,12,5,0.006233930587768555,1,,,,,
P-n70-k10,travel_to_c - instance['demands'][c],True,22846.2,22846.2,1225.0,0.0,21621.2,0,7,10,0.0222017765045166,1,,,,,
E-n76-k8,travel_to_c - instance['demands'][c],True,48501.2,48501.2,1120.0,0.0,47381.2,0,18,8,0.02434372901916504,1,,,,,
A-n55-k9,travel_to_c - instance['demands'][c],True,27547.0,27547.0,1435.0,0.0,26112.0,0,6,9,0.012261390686035156,1,,,,,
A-n54-k7,travel_to_c - instance['demands'][c],True,33960.0,33960.0,1442.0,0.0,32518.0,0,13,7,0.011806249618530273,1,,,,,
A-n62-k8,travel_to_c - instance['demands'][c],True,43059.0,43059.0,1962.0,0.0,41097.0,0,14,8,0.016569852828979492,1,,,,,
B-n52-k7,travel_to_c - instance['demands'][c],True,12666.0,12666.0,1269.0,0.0,11397.0,0,5,7,0.012567758560180664,1,,,,,
B-n56-k7,travel_to_c - instance['demands'][c],True,30242.0,30242.0,1116.0,0.0,29126.0,0,9,7,0.012797355651855469,1,,,,,
P-n55-k7,travel_to_c - instance['demands'][c],True,57595.8,57595.8,788.0,268.8,56539.0,1,11,7,0.014240503311157227,1,,,,,
P-n65-k10,travel_to_c - instance['demands'][c],True,21935.0,21935.0,1166.0,0.0,20769.0,0,5,10,0.017789602279663086,1,,,,,
B-n63-k10,travel_to_c - instance['demands'][c],True,20007.0,20007.0,1960.0,0.0,18047.0,0,10,10,0.015828609466552734,1,,,,,
E-n101-k14,travel_to_c - instance['demands'][c],True,23553.0,23553.0,1534.0,32.0,21987.0,1,14,14,0.04300570487976074,1,,,,,
E-n101-k8,travel_to_c - instance['demands'][c],True,101798.6,101798.6,1307.0,960.8,99530.8,6,36,8,0.04669475555419922,1,,,,,
F-n135-k7,travel_to_c - instance['demands'][c],True,12858820.0,12858820.0,3056.0,1475183.2000000002,11380580.799999999,93,111,7,0.09044170379638672,1,,,,,
M-n101-k10,travel_to_c - instance['demands'][c],True,81842.0,81842.0,1378.0,32.0,80432.0,1,14,10,0.04960179328918457,1,,,,,
M-n121-k7,travel_to_c - instance['demands'][c],True,178906.80000000002,178906.80000000002,1666.0,0.0,177240.80000000002,0,56,7,0.07327938079833984,1,,,,,
M-n151-k12,travel_to_c - instance['demands'][c],True,118799.8,118799.8,1757.0,817.6,116225.2,4,47,12,0.10154008865356445,1,,,,,
M-n200-k16,travel_to_c - instance['demands'][c],True,147320.19999999998,147320.19999999998,2121.0,674.4000000000001,144524.8,4,52,16,0.1835618019104004,1,,,,,
M-n200-k17,travel_to_c - instance['demands'][c],True,151572.6,151572.6,2121.0,649.6,148802.0,5,52,16,0.1788315773010254,1,,,,,
P-n101-k4,travel_to_c - instance['demands'][c],True,401022.9999999999,401022.9999999999,1190.0,35630.399999999994,364202.5999999999,35,71,4,0.04900765419006348,1,,,,,
P-n23-k8,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,638.0,638.0,638.0,0.0,0.0,0,0,9,0.003255128860473633,1,,,,,
A-n38-k5,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,19477.0,19477.0,1177.0,336.0,17964.0,1,7,5,0.0067522525787353516,1,,,,,
A-n33-k5,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,23823.0,23823.0,1004.0,168.0,22651.0,1,7,5,0.00637364387512207,1,,,,,
B-n35-k5,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,33423.0,33423.0,1197.0,0.0,32226.0,0,9,5,0.0061495304107666016,1,,,,,
B-n31-k5,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,5368.0,5368.0,808.0,0.0,4560.0,0,2,5,0.004932403564453125,1,,,,,
A-n48-k7,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,10786.0,10786.0,1571.0,0.0,9215.0,0,5,7,0.011742591857910156,1,,,,,
A-n39-k5,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,37681.8,37681.8,1275.0,200.8,36206.0,2,10,5,0.007860183715820312,1,,,,,
A-n37-k6,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,17304.6,17304.6,1426.0,0.0,15878.6,0,7,6,0.006021976470947266,1,,,,,
P-n16-k8,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,487.0,487.0,487.0,0.0,0.0,0,0,8,0.0010721683502197266,1,,,,,
A-n37-k5,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,29184.0,29184.0,1132.0,0.0,28052.0,0,5,5,0.006747245788574219,1,,,,,
P-n70-k10,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,25890.0,25890.0,1320.0,0.0,24570.0,0,4,11,0.02625584602355957,1,,,,,
E-n76-k8,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,82784.2,82784.2,1470.0,3012.8,78301.4,2,14,8,0.030489683151245117,1,,,,,
A-n55-k9,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,37118.6,37118.6,1636.0,144.0,35338.6,1,6,9,0.014980554580688477,1,,,,,
A-n54-k7,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,37752.0,37752.0,1546.0,0.0,36206.0,0,9,7,0.013373851776123047,1,,,,,
A-n62-k8,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,29972.8,29972.8,1861.0,316.8,27795.0,1,15,8,0.020150184631347656,1,,,,,
B-n52-k7,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,17818.8,17818.8,1373.0,0.0,16445.8,0,4,7,0.01356196403503418,1,,,,,
B-n56-k7,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,22210.0,22210.0,1178.0,0.0,21032.0,0,6,7,0.015573978424072266,1,,,,,
P-n55-k7,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,23589.0,23589.0,940.0,0.0,22649.0,0,5,7,0.016893386840820312,1,,,,,
P-n65-k10,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,31454.0,31454.0,1178.0,0.0,30276.0,0,4,10,0.02229166030883789,1,,,,,
B-n63-k10,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,14142.0,14142.0,2052.0,0.0,12090.0,0,5,10,0.02003931999206543,1,,,,,
E-n101-k14,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,23241.0,23241.0,1683.0,308.0,21250.0,1,8,14,0.05123639106750488,1,,,,,
E-n101-k8,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,95051.59999999999,95051.59999999999,1517.0,955.2,92579.4,4,30,8,0.05125260353088379,1,,,,,
F-n135-k7,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,11005095.599999998,11005095.599999998,2316.0,990515.2000000002,10012264.399999999,98,120,7,0.09919953346252441,1,,,,,
M-n101-k10,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,110799.0,110799.0,1647.0,3856.0,105296.0,6,21,10,0.0630803108215332,1,,,,,
M-n121-k7,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,140651.2,140651.2,1689.0,1788.0,137174.2,4,45,7,0.08569216728210449,1,,,,,
M-n151-k12,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,159942.4,159942.4,2118.0,169.60000000000002,157654.8,3,37,12,0.1188969612121582,1,,,,,
M-n200-k16,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,180873.4,180873.4,2517.0,669.6,177686.8,5,35,16,0.21273350715637207,1,,,,,
M-n200-k17,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,217742.6,217742.6,2485.0,3222.3999999999996,212035.2,9,52,17,0.21565937995910645,1,,,,,
P-n101-k4,2 * est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,496722.2,496722.2,1431.0,45920.0,449371.2,35,66,4,0.06154632568359375,1,,,,,
P-n23-k8,20 * est_spoil + travel_to_c - instance['demands'][c],True,638.0,638.0,638.0,0.0,0.0,0,0,9,0.0020897388458251953,1,,,,,
A-n38-k5,20 * est_spoil + travel_to_c - instance['demands'][c],True,26888.0,26888.0,1186.0,336.0,25366.0,1,8,5,0.0062046051025390625,1,,,,,
A-n33-k5,20 * est_spoil + travel_to_c - instance['demands'][c],True,23823.0,23823.0,1004.0,168.0,22651.0,1,7,5,0.005506753921508789,1,,,,,
B-n35-k5,20 * est_spoil + travel_to_c - instance['demands'][c],True,33423.0,33423.0,1197.0,0.0,32226.0,0,9,5,0.005980253219604492,1,,,,,
B-n31-k5,20 * est_spoil + travel_to_c - instance['demands'][c],True,5368.0,5368.0,808.0,0.0,4560.0,0,2,5,0.004785299301147461,1,,,,,
A-n48-k7,20 * est_spoil + travel_to_c - instance['demands'][c],True,12125.0,12125.0,1631.0,24.0,10470.0,1,5,7,0.010491371154785156,1,,,,,
A-n39-k5,20 * est_spoil + travel_to_c - instance['demands'][c],True,37681.8,37681.8,1275.0,200.8,36206.0,2,10,5,0.007314443588256836,1,,,,,
A-n37-k6,20 * est_spoil + travel_to_c - instance['demands'][c],True,33516.2,33516.2,1468.0,124.0,31924.2,1,8,6,0.006474971771240234,1,,,,,
P-n16-k8,20 * est_spoil + travel_to_c - instance['demands'][c],True,487.0,487.0,487.0,0.0,0.0,0,0,8,0.0011749267578125,1,,,,,
A-n37-k5,20 * est_spoil + travel_to_c - instance['demands'][c],True,34879.2,34879.2,1282.0,0.0,33597.2,0,6,5,0.006140470504760742,1,,,,,
P-n70-k10,20 * est_spoil + travel_to_c - instance['demands'][c],True,25890.0,25890.0,1320.0,0.0,24570.0,0,4,11,0.024075746536254883,1,,,,,
E-n76-k8,20 * est_spoil + travel_to_c - instance['demands'][c],True,100433.40000000001,100433.40000000001,1366.0,3336.8,95730.6,4,14,8,0.0281527042388916,1,,,,,
A-n55-k9,20 * est_spoil + travel_to_c - instance['demands'][c],True,37118.6,37118.6,1636.0,144.0,35338.6,1,6,9,0.014557361602783203,1,,,,,
A-n54-k7,20 * est_spoil + travel_to_c - instance['demands'][c],True,48030.0,48030.0,1599.0,0.0,46431.0,0,11,7,0.013435602188110352,1,,,,,
A-n62-k8,20 * est_spoil + travel_to_c - instance['demands'][c],True,37836.600000000006,37836.600000000006,1994.0,644.8,35197.8,2,13,8,0.018236637115478516,1,,,,,
